FACILITYKE,BuildingNu,SHORTNAME,LONGNAME,Link,scanned_dr,page_name,site_plan_,latitude,longitude
809,809,,Santa Ynez Apartments 809,https://drive.google.com/open?id=1drk9zg_A3idU0AxppqH3W4zZpVHwUTju,https://drawings.facilities.ucsb.edu/results.php?locnum=809,809-Santa Ynez Apartments 809,https://drive.google.com/open?id=1RHxyfZqCAOsZ1auWg13PptLmyMJ44wcV,34.418348,-119.862973
810,810,,Santa Ynez Apartments 810,https://drive.google.com/open?id=1e-esM3VW7u6HDgExAiiKlSoHJ92e6Ech,https://drawings.facilities.ucsb.edu/results.php?locnum=810,810-Santa Ynez Apartments 810,https://drive.google.com/open?id=1RIH41Z0iizf03PvJy2569tv4u9lq_-OH,34.418633,-119.863118
811,811,,Santa Ynez Apartments 811,https://drive.google.com/open?id=1e6a1dV_IMg2K11-1tIOxtdGjAPSxVc0T,https://drawings.facilities.ucsb.edu/results.php?locnum=811,811-Santa Ynez Apartments 811,https://drive.google.com/open?id=1RFzJ9ZOZfNm6quH9lm7zkgQjJ9_C4Uwz,34.418842,-119.863555
812,812,,Santa Ynez Apartments 812,https://drive.google.com/open?id=1eC13GHsDn8-MhKv8jQ1MAbuqVZ3xRZQP,https://drawings.facilities.ucsb.edu/results.php?locnum=812,812-Santa Ynez Apartments 812,https://drive.google.com/open?id=1RQr8V4Bd9iTShcsHjDBz1EPclQ1VWgC6,34.419481,-119.862487
813,813,,Santa Ynez Apartments 813,https://drive.google.com/open?id=1eEfVO1IfJ23Fzp_4t3T6KEedQfgnrl2B,https://drawings.facilities.ucsb.edu/results.php?locnum=813,813-Santa Ynez Apartments 813,https://drive.google.com/open?id=1RTlPOO75yiHR452FVYFohYvx6wRjeLl-,34.419427,-119.861847
814,814,,Santa Ynez Apartments 814,https://drive.google.com/open?id=1eFR9zhfqTQYNqaB_iKW3LWOfInEiCO2D,https://drawings.facilities.ucsb.edu/results.php?locnum=814,814-Santa Ynez Apartments 814,https://drive.google.com/open?id=1Re3yBjAGDd9pln-YEa54gBpfLc0H59Yr,34.41917,-119.862166
815,815,,Santa Ynez Apartments 815,https://drive.google.com/open?id=1eFWdcm5pqjKjXBAq9UDlVqWHook6U9su,https://drawings.facilities.ucsb.edu/results.php?locnum=815,815-Santa Ynez Apartments 815,https://drive.google.com/open?id=1Ru9FWsZBlJepfVO_hkqSTRQtBobvIBkT,34.41916,-119.861753
816,816,,Santa Ynez Apartments 816,,https://drawings.facilities.ucsb.edu/results.php?locnum=816,816-Santa Ynez Apartments 816,https://drive.google.com/open?id=1Ru6_SLHS-r6L4jXKYdSdHkfDpB1J5sc0,34.419131,-119.861304
817,817,,Santa Ynez Laundry,,https://drawings.facilities.ucsb.edu/results.php?locnum=817,817-Santa Ynez Laundry,https://drive.google.com/open?id=1RrD0yFyR5P6xWA7kutw9vNGx2KuneMCL,34.418937,-119.862246
818,818,,Santa Ynez Office Shop,,https://drawings.facilities.ucsb.edu/results.php?locnum=818,818-Santa Ynez Office Shop,https://drive.google.com/open?id=1RxQ2v_YRjIAbc-y5Ylr3KEJUCt4lrviW,34.418786,-119.862147
819,819,,Santa Ynez Apartments 819,,https://drawings.facilities.ucsb.edu/results.php?locnum=819,819-Santa Ynez Apartments 819,https://drive.google.com/open?id=1Ry0SJfAutOsSHOczOXbSJl-Ig5P_lI8o,34.418842,-119.861338
820,820,,Santa Ynez Apartments 820,,https://drawings.facilities.ucsb.edu/results.php?locnum=820,820-Santa Ynez Apartments 820,https://drive.google.com/open?id=1S-hz4HKv7S2WFxJqBGibhQOLQBUwAd_6,34.418258,-119.862319
821,821,,Santa Ynez Apartments 821,,https://drawings.facilities.ucsb.edu/results.php?locnum=821,821-Santa Ynez Apartments 821,https://drive.google.com/open?id=1SFjAKB3qs-F38GDnLixUsXBq7KY2rEk3,34.418414,-119.861642
822,822,,Santa Ynez Apartments 822,,https://drawings.facilities.ucsb.edu/results.php?locnum=822,822-Santa Ynez Apartments 822,https://drive.google.com/open?id=1S5NEA6HKmcUaR2LgGT09jP5saXCnGpq3,34.418141,-119.861573
823,823,,Santa Ynez Activities 823,,https://drawings.facilities.ucsb.edu/results.php?locnum=823,823-Santa Ynez Activities 823,https://drive.google.com/open?id=1S45pDrzB58P8OHKHrQk8yJ7NUGB70_re,34.418017,-119.862014
824,824,,Santa Ynez Apartments 824,,https://drawings.facilities.ucsb.edu/results.php?locnum=824,824-Santa Ynez Apartments 824,https://drive.google.com/open?id=1SRVjlvrspZ1tpOJ9GwW712wPnA94r7sk,34.417879,-119.862601
825,825,,Santa Ynez Apartments 825,,https://drawings.facilities.ucsb.edu/results.php?locnum=825,825-Santa Ynez Apartments 825,https://drive.google.com/open?id=1SVVbcZf1cgEBgT1KLJvUsIrVUinfvnp-,34.417855,-119.861845
826,826,,Santa Ynez Apartments 826,,https://drawings.facilities.ucsb.edu/results.php?locnum=826,826-Santa Ynez Apartments 826,https://drive.google.com/open?id=1SS5-ztj5srKgnUfsJxLJpvSLHqNouELN,34.419396,-119.860855
827,827,,Santa Ynez Apartments 827,,https://drawings.facilities.ucsb.edu/results.php?locnum=827,827-Santa Ynez Apartments 827,https://drive.google.com/open?id=1SWCfvFCQGN4UEwju9nTJtO25DPlIy2tC,34.419628,-119.860953
828,828,,Santa Ynez Apartments 828,,https://drawings.facilities.ucsb.edu/results.php?locnum=828,828-Santa Ynez Apartments 828,https://drive.google.com/open?id=1SZMUNqUxM0x1YVnmBhl-1OBUpaK1bwKy,34.419807,-119.861707
829,829,,Santa Ynez apartments 829,,https://drawings.facilities.ucsb.edu/results.php?locnum=829,829-Santa Ynez apartments 829,https://drive.google.com/open?id=1Sk04CuUrlWk7QrArZ5eTKhnbx070qz4o,34.419917,-119.861417
830,830,,Santa Ynez Apartments 830,,https://drawings.facilities.ucsb.edu/results.php?locnum=830,830-Santa Ynez Apartments 830,https://drive.google.com/open?id=1SsLkeowp9130BgSuPHurPFlsIqDpamJQ,34.419889,-119.860645
831,831,,Santa Ynez Activities 831,,https://drawings.facilities.ucsb.edu/results.php?locnum=831,831-Santa Ynez Activities 831,https://drive.google.com/open?id=1SvYX_oAURnrgvngyMbyHJszReia5oJUL,34.420207,-119.861239
832,832,,Santa Ynez Shop 832,,https://drawings.facilities.ucsb.edu/results.php?locnum=832,832-Santa Ynez Shop 832,https://drive.google.com/open?id=1SwSRAI4zG7P6nMK3SIncdnDrkSplzWXy,34.420115,-119.862449
834,834,,Charles T. Munger Physics Residence,https://drive.google.com/open?id=1fL7Joc7igVY8P_j57XNCP--a7wuE5AG9,https://drawings.facilities.ucsb.edu/results.php?locnum=834,834-Charles T. Munger Physics Residence,https://drive.google.com/open?id=1TE-Cx69VTn6d5-e1AgeDQWNhBFotYExc,34.417761,-119.859201
839,839,,San Clemente Parking IV,https://drive.google.com/open?id=1fXJ_AyDcU5SHuE8rDgFLsnVl-9bo45T7,https://drawings.facilities.ucsb.edu/results.php?locnum=839,839-San Clemente Parking IV,https://drive.google.com/open?id=1T7dKPSwlEFvUF9IQJpvBXnIui07UsP23,34.418184,-119.854081
840,840,,San Clemente Arrowhead Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=840,840-San Clemente Arrowhead Apartments,https://drive.google.com/open?id=1TJ_gCWIwRzaI2teChIBACFG47GMQ1pVz,34.417986,-119.854538
841,841,,San Clemente Arrowhead Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=841,841-San Clemente Arrowhead Apartments,https://drive.google.com/open?id=1TMO_Zm761AL_GOSxQ8M0apUzmar7X_Pa,34.417815,-119.854723
842,842,,San Clemente Bradbury Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=842,842-San Clemente Bradbury Apartments,https://drive.google.com/open?id=1TOStSkSCerRT-zEIX4N2Xy2d1VtBGdry,34.417912,-119.855825
843,843,,San Clemente Castaic Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=843,843-San Clemente Castaic Apartments,https://drive.google.com/open?id=1TPnSLEfw-rOg2htCsqr9yfiquLvIVtAR,34.41787,-119.856665
844,844,,San Clemente Donner Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=844,844-San Clemente Donner Apartments,https://drive.google.com/open?id=1TOe15YjNidlyW8HXHXxZi0vNU0kZ5V-9,34.417919,-119.857481
845,845,,San Clemente Encino Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=845,845-San Clemente Encino Apartments,https://drive.google.com/open?id=1TUVU3ZVEt7uuU0yQbbOl0417doqey4Ka,34.41794,-119.858334
846,846,,San Clemente Donner Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=846,846-San Clemente Donner Apartments,https://drive.google.com/open?id=1Ti8zVg--ytZ0sY82RlHZBow3KRWMMDR1,34.418281,-119.85748
847,847,,San Clemente Castaic Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=847,847-San Clemente Castaic Apartments,https://drive.google.com/open?id=1TYzRpUhKxFITeU43QM_TNRRFSO1z6zvm,34.418278,-119.856694
848,848,,San Clemente Castaic Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=848,848-San Clemente Castaic Apartments,https://drive.google.com/open?id=1Tjr8uSwFVAC4ZHyHvDUzKcAuo9isW2jr,34.418266,-119.856338
849,849,,San Clemente Bradbury Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=849,849-San Clemente Bradbury Apartments,https://drive.google.com/open?id=1TtswZYDNGOWWLlHy-idTmAZRVSaJv1oP,34.418274,-119.855824
850,850,,San Clemente Arrowhead Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=850,850-San Clemente Arrowhead Apartments,https://drive.google.com/open?id=1Tqqvx7eSYNjrci2BHrXcm_712Fo7mUoH,34.418271,-119.854869
851,851,,San Clemente Castaic Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=851,851-San Clemente Castaic Apartments,https://drive.google.com/open?id=1TuK_eHQWLMa3Ia0xux3hRIHPoeLKBmdb,34.417944,-119.856389
852,852,,San Clemente Encino Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=852,852-San Clemente Encino Apartments,https://drive.google.com/open?id=1TvEcQHi9LinbVjgxp1nGdcFVF3u5YNia,34.417951,-119.858059
860,860,,Santa Catalina Residence Hall,https://drive.google.com/open?id=1gGGcuRPc056lptoajjj_FtR-byU4Rc5s,https://drawings.facilities.ucsb.edu/results.php?locnum=860,860-Santa Catalina Residence Hall,https://drive.google.com/open?id=1U3x8cg3xIHhgfJFMK5WEH5JQHbYvLYdm,34.418099,-119.868028
875,875,,Manzanita Village De Anza Residence Hall,https://drive.google.com/open?id=1gGjHS0P9GnUNZAc5DtdEYLR8dBJ4uLhx,https://drawings.facilities.ucsb.edu/results.php?locnum=875,875-Manzanita Village De Anza Residence Hall,https://drive.google.com/open?id=1UCjRpeTcAC-99Od88CBjZN9zmXrclnCy,34.409602,-119.852827
876,876,,Loma Pelona Multipurpose Center,https://drive.google.com/open?id=1gHUTaYWzP2RlqD86q-mJadfT-cAlbWld,https://drawings.facilities.ucsb.edu/results.php?locnum=875,876-Loma Pelona Multipurpose Center,https://drive.google.com/open?id=1U8VS2XdfhxIrcqjIua6AkafghjAK1wvK,34.410615,-119.851742
877,877,,Manzanita Village Tecolote Residence Hall,https://drive.google.com/open?id=1gI2COxs95VczEvUaF0zndrp8KJnndPPv,https://drawings.facilities.ucsb.edu/results.php?locnum=875,877-Manzanita Village Tecolote Residence Hall,https://drive.google.com/open?id=1UED_AMFkhRJc2GBu0zS51PFMSGX_jQzV,34.408761,-119.853108
878,878,,Manzanita Village Cienega Residence Hall,https://drive.google.com/open?id=1gIAERkjGleTDhFLBsybp3KVZyucifu69,https://drawings.facilities.ucsb.edu/results.php?locnum=875,878-Manzanita Village Cienega Residence Hall,https://drive.google.com/open?id=1UEek848yDgF2tgPD4WHjpp6orZDfX2aJ,34.409095,-119.853225
879,879,,Manzanita Village Jalama Residence Hall,https://drive.google.com/open?id=1gJCP0wy3Shw6NXSuO8FZ90uWdjiurE25,https://drawings.facilities.ucsb.edu/results.php?locnum=875,879-Manzanita Village Jalama Residence Hall,https://drive.google.com/open?id=1UExI6wKsovFrYl23yX8qIGe8KC6CSnPu,34.409297,-119.85298
880,880,,Manzanita Village Arguello Residence Hall,https://drive.google.com/open?id=1gNSYicVYSEQIJ1UrMEvokDWE9JXHf5ok,https://drawings.facilities.ucsb.edu/results.php?locnum=875,880-Manzanita Village Arguello Residence Hall,https://drive.google.com/open?id=1UHgwrxLFUzCWYQjzKaT5VWxilHQHJSTh,34.409297,-119.852626
881,881,,Manzanita Village Miranda Residence Hall,https://drive.google.com/open?id=1gP7qIELT6UZ92MpP0-pN-jKl1CUGGz_Y,https://drawings.facilities.ucsb.edu/results.php?locnum=875,881-Manzanita Village Miranda Residence Hall,https://drive.google.com/open?id=1UG79cBhrJm0rQaBZpCDbvk71y-4ZZMdV,34.408936,-119.852503
882,882,,Manzanita Village Gaviota Residence Hall,https://drive.google.com/open?id=1gUW6i3QJXaCdRIMdeGVr8Ye7YgTsWS5h,https://drawings.facilities.ucsb.edu/results.php?locnum=875,882-Manzanita Village Gaviota Residence Hall,https://drive.google.com/open?id=1UFgTe8uQn47L13sgkO1Ku9F4HA3gwd0d,34.408672,-119.851893
883,883,,Manzanita Village Condor Residence Hall,https://drive.google.com/open?id=1ga-8xPkr_6xCsx4CTKht2mnU8tTf07BD,https://drawings.facilities.ucsb.edu/results.php?locnum=875,883-Manzanita Village Condor Residence Hall,https://drive.google.com/open?id=1UTiji9WngI82KLxd8GpZzVewDS-wlB4r,34.409004,-119.85204
884,884,,Manzanita Village La Cumbre Residence Hall,https://drive.google.com/open?id=1gb8vS6sCpohDoisZw8pN7czbxoaY4mAG,https://drawings.facilities.ucsb.edu/results.php?locnum=875,884-Manzanita Village La Cumbre Residence Hall,https://drive.google.com/open?id=1Ua2czUCni1hQyE2q1G520bfqX8bD4Jjt,34.409296,-119.851961
885,885,,Manzanita Village Montecito Residence Hall,https://drive.google.com/open?id=1gbdzE8Kt9L1g6iYiOzXP3Bf7KpPrwEJ4,https://drawings.facilities.ucsb.edu/results.php?locnum=875,885-Manzanita Village Montecito Residence Hall,https://drive.google.com/open?id=1UdmbAuhqY7FdNRZ29a2fWuWwG0WkHyKQ,34.409275,-119.851594
886,886,,Manzanita Village Tepusquet Residence Hall,https://drive.google.com/open?id=1gcoJ8XylUXv5rTGRI_zT0YwaiSib2qux,https://drawings.facilities.ucsb.edu/results.php?locnum=875,886-Manzanita Village Tepusquet Residence Hall,https://drive.google.com/open?id=1Ujq6O4Qi7Ox-O_xARsoh6hDkXAsE-xae,34.408945,-119.851442
887,887,,Manzanita Village Rincon Residence Hall,https://drive.google.com/open?id=1gf02w0x25Ic4sOhqoZ3zLnVIpn3V7Xp-,https://drawings.facilities.ucsb.edu/results.php?locnum=875,887-Manzanita Village Rincon Residence Hall,https://drive.google.com/open?id=1Uj02edeMTMh3Okgc54zhLa-yT57suJuI,34.408593,-119.851342
888,888,,Manzanita Village Zaca Residence Hall,https://drive.google.com/open?id=1gfTqONY0cXWuGm3L7Djx74zIAWPHnhvq,https://drawings.facilities.ucsb.edu/results.php?locnum=875,888-Manzanita Village Zaca Residence Hall,https://drive.google.com/open?id=1UpOYZzDgp_idGugEuRLhQJSaxp2mGWvM,34.409446,-119.851287
889,889,,Manzanita Village Camuesa Residence Hall,https://drive.google.com/open?id=1gpmej8UsooJOwBabJZE36QzZper1IOcU,https://drawings.facilities.ucsb.edu/results.php?locnum=875,889-Manzanita Village Camuesa Residence Hall,https://drive.google.com/open?id=1UrT7PYj3tB1yLdCWubHqS5UtgNfuLS9x,34.40956,-119.851676
890,890,,Manzanita Village Pendola Residence Hall,https://drive.google.com/open?id=1gsJwgkruVraYEFiQ586ymCvVUAWyQkfW,https://drawings.facilities.ucsb.edu/results.php?locnum=875,890-Manzanita Village Pendola Residence Hall,https://drive.google.com/open?id=1UyPzLCwBTsxHOPmEu3g-46kbCn7gJf02,34.409637,-119.852037
891,891,,Manzanita Village Cuyama Residence Hall,https://drive.google.com/open?id=1gwJueWUCQFUlX9fWoW8hBF1Wn0_K8SX6,https://drawings.facilities.ucsb.edu/results.php?locnum=875,891-Manzanita Village Cuyama Residence Hall,https://drive.google.com/open?id=1V6bW3y-bPq15HO7mEwK4lucxNDE1hvqm,34.409948,-119.852036
892,892,,Manzanita Village Madulce Residence Hall,https://drive.google.com/open?id=1gysc8iou0Qw9WFCGGgoPYJmjfNg3v50Y,https://drawings.facilities.ucsb.edu/results.php?locnum=875,892-Manzanita Village Madulce Residence Hall,https://drive.google.com/open?id=1V5klTCaELSQwJ_1gOr3h1qyv_SHlqKbw,34.410215,-119.851808
893,893,,Manzanita Village Figueroa Residence Hall,https://drive.google.com/open?id=1h4Y1iog5xV7PlH50u8XFQzK_30tRZY7C,https://drawings.facilities.ucsb.edu/results.php?locnum=875,893-Manzanita Village Figueroa Residence Hall,https://drive.google.com/open?id=1UyrGbZCG3VqMaBL6Q_ZhnWPCPBfGHvKK,34.410336,-119.851413
928,928,,Building 928,,https://drawings.facilities.ucsb.edu/results.php?locnum=928,928-Building 928,https://drive.google.com/open?id=1VAH0j0dUeijNECri5HaIvZ8Mm92JhX4S,34.421646,-119.871459
929,929,,Building 929,,https://drawings.facilities.ucsb.edu/results.php?locnum=929,929-Building 929,https://drive.google.com/open?id=1VFVJyr-e94okEyAzE9bqcY19EKcfNIbi,34.421508,-119.871073
936,936,,Engineering Trailer 936,,https://drawings.facilities.ucsb.edu/results.php?locnum=936,936-Engineering Trailer 936,https://drive.google.com/open?id=1VJD2EFxDEysUhQV8wAVgf6t6OWhJG9zG,34.416081,-119.843513
936,936,,Engineering Trailer 936,,https://drawings.facilities.ucsb.edu/results.php?locnum=936,936-Engineering Trailer 936,https://drive.google.com/open?id=1VJD2EFxDEysUhQV8wAVgf6t6OWhJG9zG,34.416175,-119.843514
937,937,,Engineering Trailer 937,,https://drawings.facilities.ucsb.edu/results.php?locnum=937,937-Engineering Trailer 937,https://drive.google.com/open?id=1VI7FS0EUuAu2NOnJPSr_Btb_urcZAibF,34.414204,-119.843935
939,939,,Engineering Trailer 939,,https://drawings.facilities.ucsb.edu/results.php?locnum=939,939-Engineering Trailer 939,https://drive.google.com/open?id=1VSCRNJeo2eKUMzPFdEcO_u12oDSpZSIf,34.414084,-119.843939
941,941,,Embarcadero Hall,https://drive.google.com/open?id=1hTsYTbtHg0Ac_uJOVu-yd3J-KN3-wzXK,https://drawings.facilities.ucsb.edu/results.php?locnum=941,941-Embarcadero Hall,https://drive.google.com/open?id=1VSNddjmg8xD2dvgs_uc71WFIRFen9cap,34.412097,-119.855767
942,942,,Engineering Trailer 942,,https://drawings.facilities.ucsb.edu/results.php?locnum=942,942-Engineering Trailer 942,https://drive.google.com/open?id=1VWorI8s05wmqLnQD4aCGIJce6i0O9Pci,34.413947,-119.843936
945,945,,El Dorado Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=945,945-El Dorado Apartments,https://drive.google.com/open?id=1VXMKTFtPwkJeC53G_ae6eKnB4F9hqiyu,34.416797,-119.861262
946,946,,Westwinds Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=946,946-Westwinds Apartments,https://drive.google.com/open?id=1VdRITTaUaZklaZcrcxlulLIvUWyfh_Ae,34.416805,-119.860678
947,947,,Westgate Apartments,,https://drawings.facilities.ucsb.edu/results.php?locnum=947,947-Westgate Apartments,https://drive.google.com/open?id=1VYaUBpe2x5WAqo-8yBgMCwLboVozaZoU,34.416966,-119.855673
948,948,,Isla Vista Theater,https://drive.google.com/open?id=1hol5hkVRWv6fMsv6pOEoZDFWQZCgV0l9,https://drawings.facilities.ucsb.edu/results.php?locnum=948,948-Isla Vista Theater,https://drive.google.com/open?id=1VbZnLf_9dxLzJfjQVSItAaeof-HQLn-P,34.411351,-119.854982
949,949,,Pardall Center,https://drive.google.com/open?id=1hth6QQ5SQsMsY1yOMAk3GGLqkDTs3WE3,https://drawings.facilities.ucsb.edu/results.php?locnum=949,949-Pardall Center,https://drive.google.com/open?id=1ViRrdjfhvcA50KtArMKDeUvXgn4F7yOB,34.413318,-119.856158
972,972,,Facilities Management Trailer 972,https://drive.google.com/open?id=1i6QO4NK819v6x3rNqRwFr1lLwjEbeV9_,https://drawings.facilities.ucsb.edu/results.php?locnum=972,972-Facilities Management Trailer 972,https://drive.google.com/open?id=1W-0E-xHsqUC5BwnD8efU2eJqWgfZKMTl,34.420195,-119.852871
975,975,,Building 975,,https://drawings.facilities.ucsb.edu/results.php?locnum=975,975-Building 975,https://drive.google.com/open?id=1VqbaiG4GA2DNsxbA3-Zm2Lw7Pg_vr-NF,34.411208,-119.874233
994,994,,Building 994,,https://drawings.facilities.ucsb.edu/results.php?locnum=994,994-Building 994,https://drive.google.com/open?id=1W0fihI_aIc9naXOP3wjRivDj3deZBYEn,34.424885,-119.861491
995,995,,Building 995,,https://drawings.facilities.ucsb.edu/results.php?locnum=995,995-Building 995,https://drive.google.com/open?id=1W059hSwxMzfegPAGiK5vIAHOXnqg7kvj,34.42459,-119.861367
998,998,,IV Foot Patrol,https://drive.google.com/open?id=1iQhPxgpUz3kuI4bIQhFNONDDrW7Ex-kl,https://drawings.facilities.ucsb.edu/results.php?locnum=998,998-IV Foot Patrol,https://drive.google.com/open?id=1W1xOx5ZHRGPEOwQlJysCCmNtxNLXfO_u,34.411311,-119.853871
1120,1120,,Sierra Madre Recreation Center,https://drive.google.com/open?id=1iTIqgX4Z9AQ60VtRGqSJFtePEF8nFoVK,https://drawings.facilities.ucsb.edu/results.php?locnum=1120,1120-Sierra Madre Recreation Center,https://drive.google.com/open?id=1W4SbFrgxPRYrKbjXoY_G3wxS-73ssLDD,34.420075,-119.871085
1121,1121,,Sierra Madre Laguna Village,https://drive.google.com/open?id=1iUdXMLfIvL0Xps92sToWvQEhsSKuX0aw,https://drawings.facilities.ucsb.edu/results.php?locnum=1121,1121-Sierra Madre Laguna Village,https://drive.google.com/open?id=1W3vX4Ob_8Hf0IQxODvLUSIP12miyFVge,34.419465,-119.870735
1122,1122,,Sierra Madre Berryessa Village,https://drive.google.com/open?id=1i_Bg8uYnwWBgMekGrh1lzXDkueW2yrr4,https://drawings.facilities.ucsb.edu/results.php?locnum=1122,1122-Sierra Madre Berryessa Village,https://drive.google.com/open?id=1WGh6C2lLUKyOHXvd5W9EYAqTrH0WK_Ts,34.41996,-119.870528
1123,1123,,Sierra Madre Toluca Village,https://drive.google.com/open?id=1i__pa621CUSg0LMPjlMJvM6-ZwHSi5no,https://drawings.facilities.ucsb.edu/results.php?locnum=1123,1123-Sierra Madre Toluca Village,https://drive.google.com/open?id=1W7zehEF6_0ko7aSn0rFegcrixg-LSe9C,34.420415,-119.870721
1124,1124,,Sierra Madre Nacimiento Village,https://drive.google.com/open?id=1ibcwCjJhFHnKrUU4bPLit-O6dlkiq79x,https://drawings.facilities.ucsb.edu/results.php?locnum=1124,1124-Sierra Madre Nacimiento Village,https://drive.google.com/open?id=1WJnsXruug2JVbwLS-nJh6IQv-0e2j_ZC,34.420226,-119.871342
1125,1125,,Sierra Madre Havasu Village,https://drive.google.com/open?id=1ii1o1GC3b-E_bN2t4OHloJV3YtIXmwTn,https://drawings.facilities.ucsb.edu/results.php?locnum=1125,1125-Sierra Madre Havasu Village,https://drive.google.com/open?id=1WK3jO75MPumCAHS1R4VaAlZV8PG-bBcf,34.419774,-119.872271
1126,1126,,Sierra Madre Miramar Center,https://drive.google.com/open?id=1iiH6NZoizIIM-nkspta3f9yriPdIH1Fd,https://drawings.facilities.ucsb.edu/results.php?locnum=1126,1126-Sierra Madre Miramar Center,https://drive.google.com/open?id=1WKWJWpySzitwcT_jjh29ZViaSljkQlSr,34.41994,-119.87078
1127,1127,,Building 1127,https://drive.google.com/open?id=1ikt5_jnm8wqmWeMAJhn-Oi7ynNVvi7yu,https://drawings.facilities.ucsb.edu/results.php?locnum=1127,1127-Building 1127,https://drive.google.com/open?id=1WO1MpjbS6Ey1zsaWj1fmN4YLHOuDWRdb,34.421903,-119.870539
1861,1861,,Portola Dining Commons,https://drive.google.com/open?id=1imYOws4hzcZqvp8lduvQiY_cqALui2_X,https://drawings.facilities.ucsb.edu/results.php?locnum=1861,1861-Portola Dining Commons,https://drive.google.com/open?id=1WKrNJsXQiQedHD7hYXsk2EX3pjsuWTVo,34.41786,-119.867188
1862,1862,,Tenaya South,,https://drawings.facilities.ucsb.edu/results.php?locnum=1862,1862-Tenaya South,https://drive.google.com/open?id=1WTEe8YEGOhpHzf5AtbleQhOHiyKCTDNE,34.417898,-119.869239
1862,1862,,East Tower,,https://drawings.facilities.ucsb.edu/results.php?locnum=1862,1862-East Tower,https://drive.google.com/open?id=1WX8G9VTTKVxFlNRs4OSocuwoSjJZMRu3,34.418049,-119.868989
1862,1862,,Tenaya Pavillion,,https://drawings.facilities.ucsb.edu/results.php?locnum=1862,1862-Tenaya Pavillion,https://drive.google.com/open?id=1Wgvf0-wsfLye8CWnMuUHdO0vPs8kj3Db,34.417993,-119.869423
1863,1863,,,,https://drawings.facilities.ucsb.edu/results.php?locnum=1863,1863-Building,https://drive.google.com/open?id=1WiD_KJXei4_msLu4ZAU7a9U4qDQTMYtF,34.418082,-119.869176
1864,1864,,Tenaya North,,https://drawings.facilities.ucsb.edu/results.php?locnum=1864,1864-Tenaya North,https://drive.google.com/open?id=1WnCCFBB4LOFp1H1ofcWQ0kh-XnPcIo73,34.418538,-119.869269
1865,1865,,Elsinore San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1865,1865-Elsinore San Joaquin,https://drive.google.com/open?id=1WiKUq1t6QQX2Rch8uCD3La3o-azTKcGY,34.418832,-119.869436
1866,1866,,Elsinore San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1866,1866-Elsinore San Joaquin,https://drive.google.com/open?id=1Wrb_imNwEfpG4AJOMMDXEkxTCc6_r0PT,34.419073,-119.869354
1867,1867,,Elsinore San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1867,1867-Elsinore San Joaquin,https://drive.google.com/open?id=1WvouecZhxckrhALkU5fTxEZuavW3uZzM,34.418941,-119.86906
1868,1868,,Calaveras San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1868,1868-Calaveras San Joaquin,https://drive.google.com/open?id=1Wrs680RWiby4M7WGA_H4IM0Qs-8EHx-R,34.418743,-119.868663
1869,1869,,Calaveras San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1869,1869-Calaveras San Joaquin,https://drive.google.com/open?id=1X-J9W4skqQ5Ug7qeNCe7QEqisQeoSwjo,34.419004,-119.868837
1870,1870,,Calaveras San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1870,1870-Calaveras San Joaquin,https://drive.google.com/open?id=1XCiQiiCXKRr031c4D150Gdzsimgt58eX,34.419064,-119.868561
1871,1871,,Calaveras San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1871,1871-Calaveras San Joaquin,https://drive.google.com/open?id=1XCDIIP6sS2BYDC_75wL7lO8mAdD5uX6Q,34.418902,-119.868525
1872,1872,,Calaveras San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1872,1872-Calaveras San Joaquin,https://drive.google.com/open?id=1XFqq3tJS7Epd8MWs4zN_AHUY-pvr26vR,34.419066,-119.868275
1873,1873,,Calaveras San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1873,1873-Calaveras San Joaquin,https://drive.google.com/open?id=1XQWeB9RBR4tobFgM426zl0KhaGO-htmr,34.418841,-119.868259
